original_language,original_title,popularity,release_date,runtime,title,vote_average,vote_count,price
en,The Shootist,8.624922,11/08/1976,100,The Shootist,7.3,85,6.99
en,The Others,11.046007,02/08/2001,101,The Others,7.4,1708,6.99
en,On the Edge,0.544866,10/08/2001,85,On the Edge,7.4,13,6.99
en,Happy Accidents,9.916094,25/01/2000,110,Happy Accidents,7.1,41,6.99
en,The Wicker Man,7.206941,01/12/1973,99,The Wicker Man,7.1,313,6.99
en,Into the Arms of Strangers: Stories of the Kindertransport,0.838983,06/09/2000,122,Into the Arms of Strangers: Stories of the Kindertransport,7.8,6,7.99
en,Training Day,13.664622,05/10/2001,122,Training Day,7.3,1665,6.99
en,Go Tigers!,0.03652,20/01/2001,103,Go Tigers!,8,1,7.99
en,Phantom of the Paradise,6.469438,31/10/1974,92,Phantom of the Paradise,7.5,101,7.99
en,The Little Foxes,1.745592,20/08/1941,115,The Little Foxes,7.7,31,7.99
en,Pocketful of Miracles,2.649605,18/12/1961,136,Pocketful of Miracles,7.3,25,6.99
en,Quadrophenia,4.739658,14/09/1979,120,Quadrophenia,7.2,76,6.99
en,Brubaker,14.503963,20/06/1980,125,Brubaker,7.1,98,6.99
en,Coal Miner's Daughter,2.847277,07/03/1980,125,Coal Miner's Daughter,7.2,67,6.99
en,Divine Madness,0.732917,26/09/1980,95,Divine Madness,8,3,7.99
en,Mulholland Drive,18.184056,16/05/2001,147,Mulholland Drive,7.7,1517,7.99
en,Dirty Harry,10.255315,21/12/1971,102,Dirty Harry,7.4,630,6.99
en,Fiddler on the Roof,9.227244,03/11/1971,181,Fiddler on the Roof,7.4,136,6.99
en,Waking Life,12.051214,23/01/2001,99,Waking Life,7.6,250,7.99
en,K-PAX,12.400152,22/10/2001,120,K-PAX,7.1,710,6.99
en,Donnie Darko,18.303148,18/01/2001,113,Donnie Darko,7.7,3574,7.99
en,Life as a House,4.145598,25/10/2001,125,Life as a House,7.2,122,6.99
en,"Monsters, Inc.",26.419962,01/11/2001,92,"Monsters, Inc.",7.5,6150,7.99
en,Harry Potter and the Philosopher's Stone,38.187238,16/11/2001,152,Harry Potter and the Philosopher's Stone,7.5,7188,7.99
en,"Now, Voyager",2.480798,31/10/1942,117,"Now, Voyager",7.1,30,6.99
en,Ocean's Eleven,12.114932,07/12/2001,116,Ocean's Eleven,7.2,3857,6.99
en,The Incredible Shrinking Man,4.910227,22/02/1957,81,The Incredible Shrinking Man,7.3,91,6.99
en,The Royal Tenenbaums,9.707542,05/10/2001,110,The Royal Tenenbaums,7.4,1317,6.99
en,The Lord of the Rings: The Fellowship of the Ring,32.070725,18/12/2001,178,The Lord of the Rings: The Fellowship of the Ring,8,8892,7.99
en,A Beautiful Mind,11.93646,11/12/2001,135,A Beautiful Mind,7.7,3087,7.99
en,Sahara,2.27778,02/09/1943,97,Sahara,7.3,29,6.99
en,The Party,5.354787,04/04/1968,99,The Party,7.3,160,6.99
en,Witness for the Prosecution,9.730217,17/12/1957,116,Witness for the Prosecution,8.1,278,7.99
en,Black Hawk Down,10.064446,28/12/2001,144,Black Hawk Down,7.2,1832,6.99
en,I Am Sam,12.935016,28/12/2001,132,I Am Sam,7.2,542,6.99
en,The Big Heat,8.48839,14/10/1953,89,The Big Heat,7.9,111,7.99
en,Murder by Death,5.570606,23/06/1976,94,Murder by Death,7.4,187,6.99
en,Little Dieter Needs to Fly,1.014863,01/12/1997,80,Little Dieter Needs to Fly,7.8,25,7.99
en,The Count of Monte Cristo,10.765924,23/01/2002,131,The Count of Monte Cristo,7.3,463,6.99
en,A Walk to Remember,8.054499,25/01/2002,101,A Walk to Remember,7.5,1057,7.99
en,Heidi,1.396,15/10/1937,88,Heidi,7.2,22,6.99
en,The Sandlot,10.392243,07/04/1993,101,The Sandlot,7.1,272,6.99
en,Don't Look Now,5.966221,03/12/1973,110,Don't Look Now,7.1,197,6.99
en,The Bad and the Beautiful,3.12508,25/12/1952,118,The Bad and the Beautiful,7.4,43,6.99
en,Sleuth,10.387423,10/12/1972,138,Sleuth,7.5,152,7.99
en,Maryam,0.147295,22/02/2002,87,Maryam,8,1,7.99
en,Under the Skin,0.364631,28/11/1997,82,Under the Skin,7.6,7,7.99
en,Scarlet Street,6.360746,28/12/1945,103,Scarlet Street,7.7,70,7.99
en,Gloria,10.0534,01/10/1980,123,Gloria,7.2,35,6.99
en,Lion of the Desert,2.875229,17/04/1981,173,Lion of the Desert,7.5,36,7.99
en,The Long Good Friday,11.693374,01/11/1980,114,The Long Good Friday,7.1,87,6.99
en,The Ninth Configuration,3.491636,29/02/1980,118,The Ninth Configuration,7.1,32,6.99
en,Ice Age,17.328902,10/03/2002,81,Ice Age,7.1,3954,6.99
en,The Ghost Breakers,3.943187,21/06/1940,85,The Ghost Breakers,7.1,10,6.99
en,Road to Morocco,2.034301,10/11/1942,82,Road to Morocco,7.4,17,6.99
en,Serial,0.448461,28/03/1980,86,Serial,7.2,4,6.99
en,Slap Shot,9.282077,25/02/1977,123,Slap Shot,7.1,102,6.99
en,3:10 to Yuma,15.931069,07/08/1957,92,3:10 to Yuma,7.1,77,6.99
en,Lenny,7.285627,10/11/1974,111,Lenny,7.2,42,6.99
en,Butterflies Are Free,2.700782,06/07/1972,109,Butterflies Are Free,7.3,17,6.99
en,I Want to Live!,3.930136,18/11/1958,120,I Want to Live!,7.2,21,6.99
en,The Last Waltz,2.969857,01/05/1978,117,The Last Waltz,7.9,64,7.99
en,Spirit: Stallion of the Cimarron,16.724836,24/05/2002,83,Spirit: Stallion of the Cimarron,7.4,870,6.99
en,The Bourne Identity,21.040126,14/06/2002,119,The Bourne Identity,7.3,3640,6.99
en,Hombre,8.019495,21/03/1967,111,Hombre,7.2,55,6.99
en,She Wore a Yellow Ribbon,7.715087,22/10/1949,103,She Wore a Yellow Ribbon,7.1,61,6.99
en,Traces of Red,0.575656,13/11/1992,105,Traces of Red,7.3,4,6.99
en,Lilo & Stitch,18.469238,21/06/2002,85,Lilo & Stitch,7.1,1371,6.99
en,Minority Report,20.666063,20/06/2002,145,Minority Report,7.1,2663,6.99
en,Me Without You,7.576878,01/11/2001,107,Me Without You,7.1,19,6.99
en,Road to Perdition,13.426684,12/07/2002,117,Road to Perdition,7.3,1102,6.99
en,The Importance of Being Earnest,2.328043,02/06/1952,95,The Importance of Being Earnest,7.4,23,6.99
en,1776,1.558517,09/11/1972,142,1776,7.1,20,6.99
en,Fathom,0.531514,13/12/1967,99,Fathom,7.1,7,6.99
en,The Mack,1.392731,04/04/1973,110,The Mack,7.2,20,6.99
en,The Wanderers,3.386374,13/07/1979,117,The Wanderers,7.2,55,6.99
en,The Ladykillers,12.509812,08/12/1955,91,The Ladykillers,7.3,104,6.99
en,The Lavender Hill Mob,4.546546,21/06/1951,81,The Lavender Hill Mob,7.3,60,6.99
en,Charly,0.775503,20/09/2002,103,Charly,7.6,6,7.99
en,The Pride of the Yankees,2.40977,14/07/1942,128,The Pride of the Yankees,7.1,37,6.99
en,Horror of Dracula,8.355326,08/05/1958,82,Horror of Dracula,7.2,124,6.99
en,The Fan,0.519465,15/05/1981,95,The Fan,7.3,7,6.99
en,Shamus,0.674968,31/01/1973,106,Shamus,7.6,5,7.99
en,Bowling for Columbine,11.393859,09/10/2002,120,Bowling for Columbine,7.3,467,6.99
en,Times Square,0.02158,17/10/1980,111,Times Square,7.4,9,6.99
en,...All the Marbles,1.417079,16/10/1981,113,...All the Marbles,7.3,7,6.99
en,All Night Long,0.708186,06/03/1981,87,All Night Long,7.3,3,6.99
en,Blow Out,7.536295,24/07/1981,108,Blow Out,7.3,243,6.99
en,First Monday in October,0.384338,21/08/1981,98,First Monday in October,7.7,3,7.99
en,Gallipoli,7.44658,13/08/1981,112,Gallipoli,7.1,111,6.99
en,Frida,11.283472,29/08/2002,123,Frida,7.3,397,6.99
en,Harry Potter and the Chamber of Secrets,29.741452,13/11/2002,161,Harry Potter and the Chamber of Secrets,7.4,5966,6.99
en,Thief,10.480229,27/03/1981,122,Thief,7.3,130,6.99
en,Treasure Planet,16.141913,26/11/2002,95,Treasure Planet,7.2,980,6.99
en,Zulu,11.604242,22/01/1964,138,Zulu,7.4,137,6.99
en,Adaptation.,11.624481,06/12/2002,114,Adaptation.,7.3,649,6.99
en,Urgh! A Music War,0.102459,01/01/1981,122,Urgh! A Music War,7.1,5,6.99
en,Britannia Hospital,2.008448,27/05/1982,116,Britannia Hospital,7.5,13,7.99
en,The Lord of the Rings: The Two Towers,29.423537,18/12/2002,179,The Lord of the Rings: The Two Towers,8,7641,7.99
en,25th Hour,10.271871,16/12/2002,135,25th Hour,7.2,640,6.99
en,Gangs of New York,14.922399,14/12/2002,167,Gangs of New York,7.1,1964,6.99
en,The Children's Hour,7.591269,01/01/1961,107,The Children's Hour,7.5,72,7.99
en,The Duellists,5.82556,31/08/1977,100,The Duellists,7.1,92,6.99
en,A Kiss Before Dying,2.711073,12/06/1956,94,A Kiss Before Dying,7.1,11,6.99
en,The Thief of Bagdad,3.428166,25/12/1940,106,The Thief of Bagdad,7.5,49,7.99
en,Catch Me If You Can,19.833077,25/12/2002,141,Catch Me If You Can,7.7,3917,7.99
en,The Pianist,14.811594,24/09/2002,150,The Pianist,8.1,1927,7.99
en,The King of Comedy,9.093411,18/12/1982,109,The King of Comedy,7.6,306,7.99
en,American Me,3.160917,13/03/1992,125,American Me,7.3,41,6.99
en,A Little Romance,3.568628,27/04/1979,108,A Little Romance,7.5,11,7.99
en,The Smallest Show on Earth,0.73743,09/04/1957,80,The Smallest Show on Earth,7.1,6,6.99
en,The Grey Fox,0.192513,16/12/1982,110,The Grey Fox,7.2,5,6.99
en,Monty Python Live at the Hollywood Bowl,4.160035,25/06/1982,77,Monty Python Live at the Hollywood Bowl,7.2,37,6.99
en,Starstruck,0.039514,08/04/1982,105,Starstruck,8,1,7.99
en,Stand-In,0.57266,29/10/1937,91,Stand-In,7.2,3,6.99
en,A Patch of Blue,2.46167,10/12/1965,105,A Patch of Blue,7.6,27,7.99
en,The Life of David Gale,9.930326,21/02/2003,130,The Life of David Gale,7.3,497,6.99
en,The Safety of Objects,1.460923,25/10/2002,121,The Safety of Objects,7.3,13,6.99
en,King of Kings,3.657476,11/10/1961,168,King of Kings,7.2,31,6.99
en,The Awful Truth,8.105442,01/01/1937,91,The Awful Truth,7.2,48,6.99
en,In a Lonely Place,6.331826,17/05/1950,94,In a Lonely Place,7.5,103,7.99
en,Ghosts of the Abyss,4.835446,10/04/2003,92,Ghosts of the Abyss,7.1,39,6.99
en,Straw Dogs,6.632663,29/12/1971,118,Straw Dogs,7.2,230,6.99
en,Identity,17.955897,25/04/2003,90,Identity,7.1,1090,6.99
en,Spellbound,2.445503,13/11/2002,97,Spellbound,7.2,43,6.99
en,Washington Heights,0.601936,22/05/2002,89,Washington Heights,8.5,3,7.99
en,High Society,4.534136,17/07/1956,111,High Society,7.2,48,6.99
en,Cinemania,0.446688,06/07/2002,79,Cinemania,7.1,10,6.99
en,Finding Nemo,25.497794,30/05/2003,100,Finding Nemo,7.6,6292,7.99
en,Capturing the Friedmans,4.453296,30/05/2003,107,Capturing the Friedmans,7.4,112,6.99
en,The Swimmer,3.589888,15/05/1968,95,The Swimmer,7.4,38,6.99
en,The Railway Children,1.47155,21/12/1970,109,The Railway Children,7.1,25,6.99
en,Winchester '73,6.275958,12/07/1950,92,Winchester '73,7.5,72,7.99
en,Barton Fink,8.387026,01/08/1991,116,Barton Fink,7.4,450,6.99
en,The Song of Bernadette,1.171051,21/12/1943,156,The Song of Bernadette,7.4,16,6.99
en,Thoroughly Modern Millie,2.608222,21/03/1967,138,Thoroughly Modern Millie,7.1,26,6.99
en,28 Days Later,17.656951,31/10/2002,113,28 Days Later,7.1,1816,6.99
en,Jesus,0.762672,19/10/1979,117,Jesus,8.9,8,8.99
en,"What's Up, Doc?",3.427108,09/03/1972,94,"What's Up, Doc?",7.3,74,6.99
en,Pirates of the Caribbean: The Curse of the Black Pearl,47.326665,09/07/2003,143,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,7191,7.99
en,I Capture the Castle,2.625315,09/05/2003,113,I Capture the Castle,7.1,26,6.99
en,"One, Two, Three",3.044499,15/12/1961,115,"One, Two, Three",7.6,66,7.99
en,The Magdalene Sisters,5.725912,24/10/2002,119,The Magdalene Sisters,7.4,114,6.99
en,Brother's Keeper,0.003013,09/09/1992,104,Brother's Keeper,7.4,14,6.99
en,American Splendor,7.05435,15/08/2003,101,American Splendor,7.1,121,6.99
en,Wait Until Dark,6.216637,26/10/1967,108,Wait Until Dark,7.5,112,7.99
en,The Business of Fancydancing,0.102743,14/01/2002,103,The Business of Fancydancing,8,2,7.99
en,Tunes of Glory,1.336759,16/08/1960,102,Tunes of Glory,7.1,14,6.99
en,Kind Hearts and Coronets,9.753718,01/01/1949,106,Kind Hearts and Coronets,7.6,109,7.99
en,The Red Shoes,10.44551,20/07/1948,133,The Red Shoes,8.2,124,7.99
en,Lost in Translation,11.609441,31/08/2003,102,Lost in Translation,7.3,1943,6.99
en,Paper Moon,6.471879,09/05/1973,102,Paper Moon,7.8,154,7.99
en,Videodrome,7.945039,04/02/1983,87,Videodrome,7.1,464,6.99
en,Judgment at Nuremberg,9.697105,01/12/1961,186,Judgment at Nuremberg,7.6,161,7.99
en,The Song Remains the Same,1.974016,05/11/1976,137,The Song Remains the Same,8,23,7.99
en,Seven Brides for Seven Brothers,5.748536,22/07/1954,102,Seven Brides for Seven Brothers,7.1,117,6.99
en,All the President's Men,12.421754,04/04/1976,138,All the President's Men,7.6,424,7.99
en,Boyz n the Hood,6.866506,12/07/1991,112,Boyz n the Hood,7.4,377,6.99
en,The Meaning of Life,11.085432,31/03/1983,107,The Meaning of Life,7.2,506,6.99
en,Where Eagles Dare,12.088407,04/12/1968,155,Where Eagles Dare,7.4,233,6.99
en,Sunday in the Country,0.003013,22/11/1974,93,Sunday in the Country,7.8,2,7.99
en,Sudden Fear,1.184996,01/08/1952,110,Sudden Fear,7.1,20,6.99
en,Les blessures assassines,0.607812,22/11/2000,94,Murderous Maids,7.2,9,6.99
en,Yankee Doodle Dandy,3.658274,06/06/1942,126,Yankee Doodle Dandy,7.4,57,6.99
en,All That Money Can Buy,6.735297,29/10/1941,107,The Devil and Daniel Webster,7.7,20,7.99
en,The Station Agent,5.85469,26/01/2003,88,The Station Agent,7.4,213,6.99
en,Mystic River,12.602438,07/10/2003,138,Mystic River,7.6,1473,7.99
en,Kill Bill: Vol. 1,25.261865,10/10/2003,111,Kill Bill: Vol. 1,7.7,5091,7.99
en,Gypsy 83,0.469538,01/01/2001,94,Gypsy 83,7.4,8,6.99
en,Normal,4.898537,21/01/2003,110,Normal,7.2,12,6.99
en,Interstate 60,7.335241,13/04/2002,116,Interstate 60,7.1,136,6.99
en,Sherlock Holmes and the Voice of Terror,2.134728,18/09/1942,65,Sherlock Holmes and the Voice of Terror,7.3,18,6.99
en,Sherlock Holmes Faces Death,1.454775,17/09/1943,68,Sherlock Holmes Faces Death,7.2,16,6.99
en,Tupac: Resurrection,2.409278,23/01/2003,112,Tupac: Resurrection,8,26,7.99
en,21 Grams,6.372278,06/09/2003,124,21 Grams,7.2,943,6.99
en,Tales from the Crypt,4.407775,09/03/1972,92,Tales from the Crypt,7.2,52,6.99
en,Invasion of the Body Snatchers,5.219641,19/12/1978,115,Invasion of the Body Snatchers,7.1,231,6.99
en,The Night of the Hunter,7.892337,03/04/1955,93,The Night of the Hunter,7.9,335,7.99
en,Silverado,8.748084,10/07/1985,127,Silverado,7.1,147,6.99
en,Follow the Fleet,6.363505,20/02/1936,110,Follow the Fleet,7.1,10,6.99
en,Little Women,5.551702,01/04/1949,121,Little Women,7.6,34,7.99
en,Swing Time,6.507597,27/08/1936,103,Swing Time,7.1,47,6.99
en,National Velvet,2.307369,14/12/1944,123,National Velvet,7.3,23,6.99
en,Jesus Christ Superstar,4.980716,15/08/1973,108,Jesus Christ Superstar,7.1,146,6.99
en,Red River,6.09018,26/08/1948,133,Red River,7.3,85,6.99
en,Stagecoach,7.970462,02/03/1939,96,Stagecoach,7.6,216,7.99
en,A Shot in the Dark,6.872888,23/06/1964,102,A Shot in the Dark,7.2,115,6.99
en,The Court Jester,3.940121,24/12/1955,101,The Court Jester,7.7,47,7.99
en,Jezebel,11.277226,19/03/1938,103,Jezebel,7.2,39,6.99
en,The Hunchback of Notre Dame,4.42224,29/12/1939,116,The Hunchback of Notre Dame,7.6,34,7.99
en,"Play It Again, Sam",5.526401,04/05/1972,85,"Play It Again, Sam",7.4,111,6.99
en,Ryan's Daughter,4.340461,09/12/1970,195,Ryan's Daughter,7.6,24,7.99
en,Adam's Rib,3.651233,18/11/1949,101,Adam's Rib,7.2,71,6.99
en,A Night at the Opera,9.587994,08/11/1935,96,A Night at the Opera,7.6,109,7.99
en,The Last Samurai,19.582325,05/12/2003,154,The Last Samurai,7.3,1946,6.99
en,Big Fish,14.739983,25/12/2003,125,Big Fish,7.6,2064,7.99
en,The Lord of the Rings: The Return of the King,29.324358,01/12/2003,201,The Lord of the Rings: The Return of the King,8.1,8226,7.99
en,Aileen: Life and Death of a Serial Killer,3.502005,09/09/2003,89,Aileen: Life and Death of a Serial Killer,7.6,32,7.99
en,The Enforcer,1.893149,24/02/1951,87,The Enforcer,7.4,21,6.99
en,The Court-Martial of Billy Mitchell,0.288597,31/12/1955,100,The Court-Martial of Billy Mitchell,7.4,7,6.99
en,My Darling Clementine,8.869419,03/12/1946,97,My Darling Clementine,7.5,82,7.99
en,To Have and Have Not,10.003167,11/10/1944,100,To Have and Have Not,7.6,112,7.99
en,Dark Passage,6.287228,27/09/1947,106,Dark Passage,7.2,81,6.99
en,The Ox-Bow Incident,5.546182,11/03/1943,75,The Ox-Bow Incident,7.9,71,7.99
en,D.O.A.,7.005083,30/04/1950,83,D.O.A.,7.2,46,6.99
en,Intolerance: Love's Struggle Throughout the Ages,4.282118,04/09/1916,197,Intolerance: Love's Struggle Throughout the Ages,7.4,63,6.99
en,The Out of Towners,1.945528,28/05/1970,98,The Out of Towners,7.1,24,6.99
en,The Butterfly Effect,12.994939,22/01/2004,113,The Butterfly Effect,7.3,2119,6.99
en,The Dreamers,6.685981,01/09/2003,115,The Dreamers,7.2,680,6.99
en,Let's Do It Again,1.411831,11/10/1975,110,Let's Do It Again,7.7,10,7.99
en,Simple Men,1.595591,14/10/1992,105,Simple Men,7.1,12,6.99
en,Vanishing Point,5.184013,15/01/1971,99,Vanishing Point,7.1,110,6.99
en,The Thief of Bagdad,3.878515,18/03/1924,149,The Thief of Bagdad,7.4,37,6.99
en,"Goodbye, Mr. Chips",9.042737,28/07/1939,114,"Goodbye, Mr. Chips",7.2,30,6.99
en,Pickup on South Street,6.366499,29/05/1953,80,Pickup on South Street,7.2,57,6.99
en,Eternal Sunshine of the Spotless Mind,12.906327,19/03/2004,108,Eternal Sunshine of the Spotless Mind,7.9,3758,7.99
en,Dawn of the Dead,19.24201,02/09/1978,127,Dawn of the Dead,7.4,597,6.99
en,After Hours,6.583161,13/09/1985,97,After Hours,7.4,251,6.99
en,Kill Bill: Vol. 2,21.533072,16/04/2004,136,Kill Bill: Vol. 2,7.7,4061,7.99
en,Man on Fire,9.635691,23/04/2004,146,Man on Fire,7.3,1583,6.99
en,Enter the Dragon,10.687757,17/08/1973,99,Enter the Dragon,7.3,489,6.99
en,The Rolling Stones: Gimme Shelter,2.336022,06/12/1970,91,The Rolling Stones: Gimme Shelter,7.8,42,7.99
en,The Three Faces of Eve,2.030279,23/12/1957,91,The Three Faces of Eve,7.3,24,6.99
en,Fail-Safe,4.225974,07/10/1964,112,Fail-Safe,7.6,83,7.99
en,Pride and Prejudice,2.323028,26/07/1940,118,Pride and Prejudice,7.3,32,6.99
en,Chaplin,8.243107,18/12/1992,143,Chaplin,7.5,243,7.99
en,The Miracle Worker,4.368765,22/05/1962,106,The Miracle Worker,7.5,65,7.99
en,The Bells of St. Mary's,2.614074,27/12/1945,126,The Bells of St. Mary's,7.3,42,6.99
en,Animal Crackers,4.750686,28/08/1930,97,Animal Crackers,7.2,45,6.99
en,Jason and the Argonauts,6.222085,19/06/1963,104,Jason and the Argonauts,7.1,138,6.99
en,The Warriors,11.457298,08/02/1979,93,The Warriors,7.4,451,6.99
en,Ice Cold in Alex,2.750367,24/06/1958,124,Ice Cold in Alex,7.5,14,7.99
en,After the Thin Man,7.201727,25/12/1936,112,After the Thin Man,7.1,30,6.99
en,Woodstock,3.624542,26/03/1970,225,Woodstock,7.1,67,6.99
en,The Internecine Project,1.672384,24/07/1974,89,The Internecine Project,7.8,4,7.99
en,Love Crazy,1.175665,23/05/1941,99,Love Crazy,7.9,6,7.99
en,Pat Garrett & Billy the Kid,5.781236,23/05/1973,106,Pat Garrett & Billy the Kid,7.2,67,6.99
en,Ride the High Country,3.102999,20/06/1962,94,Ride the High Country,7.1,40,6.99
en,A Night in Casablanca,2.329204,10/05/1946,85,A Night in Casablanca,7.3,30,6.99
en,Zelig,5.94179,15/07/1983,79,Zelig,7.4,209,6.99
en,The Killers,4.297965,28/08/1946,103,The Killers,7.6,81,7.99
en,The Power of One,14.14735,17/09/1992,127,The Power of One,7.6,46,7.99
en,How to Steal a Million,12.389626,13/07/1966,123,How to Steal a Million,7.5,133,7.99
en,Mean Streets,8.212399,02/10/1973,110,Mean Streets,7.2,359,6.99
en,I Am a Fugitive from a Chain Gang,8.741855,19/11/1932,93,I Am a Fugitive from a Chain Gang,7.4,47,6.99
en,Sunrise: A Song of Two Humans,4.249695,23/09/1927,94,Sunrise: A Song of Two Humans,7.9,155,7.99
en,Lust for Life,4.478691,15/09/1956,122,Lust for Life,7.1,41,6.99
en,Captain Blood,4.738446,19/12/1935,119,Captain Blood,7.3,55,6.99
en,Baby Doll,1.581449,18/12/1956,114,Baby Doll,7.2,32,6.99
en,The Day of the Jackal,6.320225,15/05/1973,143,The Day of the Jackal,7.3,150,6.99
en,War of the Buttons,2.166408,29/09/1994,94,War of the Buttons,7.2,21,6.99
en,Arizona Dream,5.465995,06/01/1993,142,Arizona Dream,7.2,170,6.99
en,The Most Dangerous Game,3.295206,16/09/1932,63,The Most Dangerous Game,7.2,43,6.99
en,Make Way for Tomorrow,2.890527,09/05/1937,91,Make Way for Tomorrow,7.7,37,7.99
en,The Caine Mutiny,8.999948,24/06/1954,124,The Caine Mutiny,7.2,78,6.99
en,Escape from Alcatraz,11.837667,22/06/1979,111,Escape from Alcatraz,7.3,581,6.99
en,Oliver Twist,6.061655,28/06/1948,116,Oliver Twist,7.5,36,7.99
en,Harry Potter and the Prisoner of Azkaban,28.460276,31/05/2004,141,Harry Potter and the Prisoner of Azkaban,7.7,6037,7.99
en,The Last of Sheila,1.569849,14/06/1973,120,The Last of Sheila,7.1,25,6.99
en,The Adventures of Sherlock Holmes,2.561651,01/09/1939,85,The Adventures of Sherlock Holmes,7.2,26,6.99
en,The Heiress,4.72533,06/10/1949,115,The Heiress,7.7,35,7.99
en,The Picture of Dorian Gray,9.080158,01/03/1945,110,The Picture of Dorian Gray,7.5,45,7.99
en,White Heat,11.300976,02/09/1949,114,White Heat,7.8,92,7.99
en,Scrooge,13.294639,31/10/1951,86,Scrooge,7.5,81,7.99
en,Box of Moonlight,6.254986,29/08/1996,112,Box of Moonlight,7.1,15,6.99
en,Freaks,9.074348,20/02/1932,64,Freaks,7.7,228,7.99
en,The Immigrant,3.933922,17/06/1917,20,The Immigrant,7.5,55,7.99
en,A Matter of Life and Death,6.486938,22/08/1946,104,A Matter of Life and Death,8,73,7.99
en,Dr. Jekyll and Mr. Hyde,4.749049,31/12/1931,98,Dr. Jekyll and Mr. Hyde,7.3,56,6.99
en,My Little Chickadee,0.732382,09/02/1940,83,My Little Chickadee,7.5,4,7.99
en,The Terminal,14.092373,17/06/2004,128,The Terminal,7.1,1974,6.99
en,The Notebook,15.239013,25/06/2004,123,The Notebook,7.7,3163,7.99
en,A Day at the Races,4.815005,11/06/1937,111,A Day at the Races,7.5,44,7.99
en,"Now You See Him, Now You Don't",1.215839,12/07/1972,88,"Now You See Him, Now You Don't",7.2,22,6.99
en,Manufacturing Consent: Noam Chomsky and the Media,1.044237,06/11/1992,167,Manufacturing Consent: Noam Chomsky and the Media,7.6,21,7.99
en,Mayor of the Sunset Strip,0.572591,17/06/2003,94,Mayor of the Sunset Strip,7.2,5,6.99
en,Angels with Dirty Faces,9.937706,26/11/1938,97,Angels with Dirty Faces,7.6,74,7.99
en,Our Hospitality,2.830289,19/11/1923,73,Our Hospitality,7.7,49,7.99
en,Johnny Guitar,4.918293,26/05/1954,110,Johnny Guitar,7.6,78,7.99
en,Before Sunset,7.048957,10/02/2004,80,Before Sunset,7.6,734,7.99
en,The Bourne Supremacy,20.40426,23/07/2004,108,The Bourne Supremacy,7.2,2873,6.99
en,Battle Hymn,0.739256,14/02/1957,109,Battle Hymn,7.3,3,6.99
en,The Enemy Below,3.583179,25/12/1957,97,The Enemy Below,7.2,46,6.99
en,You Were Never Lovelier,0.788244,19/11/1942,97,You Were Never Lovelier,7.8,9,7.99
en,The Bachelor and the Bobby-Soxer,2.250105,24/07/1947,95,The Bachelor and the Bobby-Soxer,7.1,24,6.99
en,Breezy,2.090768,18/11/1973,108,Breezy,7.2,32,6.99
en,The Greatest,0.422303,17/05/1977,102,The Greatest,7.2,6,6.99
en,Mr. Blandings Builds His Dream House,2.737464,04/06/1948,94,Mr. Blandings Builds His Dream House,7.2,43,6.99
en,My Favorite Wife,2.063447,17/05/1940,88,My Favorite Wife,7.2,32,6.99
en,The Snake Pit,1.384302,04/11/1948,108,The Snake Pit,7.1,19,6.99
en,Gun Crazy,3.467871,20/01/1950,86,Gun Crazy,7.2,57,6.99
en,This Gun for Hire,2.173964,13/05/1942,81,This Gun for Hire,7.1,29,6.99
en,Shaun of the Dead,14.902948,09/04/2004,99,Shaun of the Dead,7.5,2479,7.99
en,The Machinist,10.737565,09/02/2004,101,The Machinist,7.3,1280,6.99
en,Lightning in a Bottle,0.161543,12/02/2004,103,Lightning in a Bottle,9,1,8.99
en,Saw,23.508433,01/10/2004,103,Saw,7.2,2255,6.99
en,Ray,10.603762,29/10/2004,152,Ray,7.2,481,6.99
en,The Incredibles,22.220214,05/11/2004,115,The Incredibles,7.4,5290,6.99
en,Fade to Black,1.186847,05/11/2004,109,Fade to Black,7.1,6,6.99
en,Finding Neverland,15.529604,17/10/2004,106,Finding Neverland,7.2,1269,6.99
en,Damn Yankees!,0.882202,23/07/1958,111,Damn Yankees!,7.2,9,6.99
en,That's Entertainment!,1.048027,21/06/1974,135,That's Entertainment!,7.9,15,7.99
en,Control Room,1.949044,15/01/2004,84,Control Room,7.7,19,7.99
en,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,0.037648,22/10/2004,72,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,9,1,8.99
en,"Sherlock, Jr.",5.858328,21/04/1924,49,"Sherlock, Jr.",8.1,134,7.99
en,"Steamboat Bill, Jr.",7.518657,14/02/1928,70,"Steamboat Bill, Jr.",7.9,66,7.99
en,Scarface,4.854436,09/04/1932,90,Scarface,7.5,88,7.99
en,Gold Diggers of 1933,2.286647,27/05/1933,97,Gold Diggers of 1933,7.2,29,6.99
en,The Scarlet Pimpernel,2.942979,23/12/1934,97,The Scarlet Pimpernel,7.1,14,6.99
en,Fury,2.943637,29/05/1936,90,Fury,7.5,38,7.99
en,Mr. Deeds Goes to Town,3.85412,12/04/1936,115,Mr. Deeds Goes to Town,7.3,69,6.99
en,The Petrified Forest,3.225088,08/02/1936,82,The Petrified Forest,7.1,53,6.99
en,Show Boat,0.606441,17/05/1936,113,Show Boat,7.5,4,7.99
en,These Three,1.513527,18/03/1936,93,These Three,7.2,12,6.99
